roi_number,Area,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RepresentativeWidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,numBlobs,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,Area_over_PerimeterSquared,Area_over_Perimeter,summedConvexPerimeter_over_Perimeter
172,209,2156.834256383292,17,17,227.47424425868593,51.948488517371764,0.48757131712803287,16.312788383647018,0.7231833910034602,17.765745389254878,15.510973189711784,61.2343243496442,54.87005768508881,11.722222222222221,0.9187853362524997,897.5337611360718,19.235353143674775,16.220787268206745,1,209,2156.834256383292,227.47424425868593,51.948488517371764,17.765745389254878,15.510973189711784,54.87005768508881,897.5337611360718,0.06941853634771472,3.808999093813541,0.9467547640557521
173,136,1004.9169500670348,15,11,144.6809612481876,42.36192249637514,0.7357394460904494,13.159049284959082,0.8242424242424242,16.254330373112495,11.008484107052173,-3.986620412200324,44.14213562373095,9.066666666666666,0.9399992841262911,535.1895173519629,16.552944637734647,10.903448079113943,1,136,1004.9169500670348,144.6809612481876,42.36192249637514,16.254330373112495,11.008484107052173,44.14213562373095,535.1895173519629,0.06979627206194988,3.0809565073894154,0.9596708880936254
174,127,1009.2366399657209,14,12,135.33083888896954,39.66167777793903,0.5838302741233167,12.716187407449045,0.7559523809523809,14.254573475943456,11.572942334882715,14.99032366717239,41.59188309203678,9.214285714285714,0.9384409425274866,533.6226430897251,15.231454719269808,12.0,1,127,1009.2366399657209,135.33083888896954,39.66167777793903,14.254573475943456,11.572942334882715,41.59188309203678,533.6226430897251,0.0734152959017464,3.0534804043127237,0.9535917787173405
175,1083,20198.739066561677,48,31,1112.6260822201575,124.252164440316,0.8178004844374199,37.13379090462191,0.7278225806451613,49.29555314259286,28.369681529265538,17.399583747483973,129.63961030678928,21.93877551020408,0.9733728314538151,4110.825151705971,51.262483563681094,30.119150971337046,1,1083,20198.739066561677,1112.6260822201575,124.252164440316,49.29555314259286,28.369681529265538,129.63961030678928,4110.825151705971,0.06443962773540186,8.353928227932068,0.9584429029543978
176,183,1153.619002336952,26,11,198.30861802295502,56.61723604591022,0.9243222176615189,15.26443044094783,0.6398601398601399,24.888895423793056,9.497924620002332,-9.875374997442094,59.04163056034261,7.076923076923077,0.9228040708690584,662.8320062722016,26.683328010479304,10.416281027171213,1,183,1153.619002336952,198.30861802295502,56.61723604591022,24.888895423793056,9.497924620002332,59.04163056034261,662.8320062722016,0.052496990083851745,3.099507894060744,0.958937541334422
177,224,1361.2259168616772,28,14,252.43619875529666,65.87239751059339,0.9506539395715476,16.88803298257901,0.5714285714285714,30.72965218246918,9.53397485922552,19.452205454534123,71.14823227814082,7.333333333333333,0.8873529276090004,825.4569465408055,30.870655439655295,11.020659115296327,1,224,1361.2259168616772,252.43619875529666,65.87239751059339,30.72965218246918,9.53397485922552,71.14823227814082,825.4569465408055,0.044250663796213965,3.148356506234948,0.925847282516837
178,185,1520.6617440313594,19,13,199.9108592932255,49.82171858645114,0.7807298202562407,15.347615963921077,0.7489878542510121,19.550055321363427,12.216218522152563,6.346518698006378,53.00609665440987,9.789473684210526,0.9254124596035349,702.1418808179495,19.72243186433546,13.0,1,185,1520.6617440313594,199.9108592932255,49.82171858645114,19.550055321363427,12.216218522152563,53.00609665440987,702.1418808179495,0.06584458732398724,3.4901645598649984,0.9399243055243193
179,119,872.0537607589666,13,12,129.37866075270938,38.757321505418794,0.4933789340497592,12.309163489997376,0.7628205128205128,13.48159568603105,11.726487124307464,-29.116495993447025,41.798989873223334,7.866666666666666,0.9197807374699384,520.0542510959065,15.263979363899177,12.0,1,119,872.0537607589666,129.37866075270938,38.757321505418794,13.48159568603105,11.726487124307464,41.798989873223334,520.0542510959065,0.0681107069710114,2.8469587509393874,0.9272310556539777
180,155,1211.4766670405638,17,12,162.59664378568556,44.193287571371116,0.7145211181771566,14.048207338801282,0.7598039215686274,16.914394603664487,11.833545122771689,3.351108929884475,45.21320343559643,9.117647058823529,0.9532792091594554,590.3872992932662,18.02722471193133,12.0,1,155,1211.4766670405638,162.59664378568556,44.193287571371116,16.914394603664487,11.833545122771689,45.21320343559643,590.3872992932662,0.0758230309374271,3.428202122877413,0.9774420791555254
181,222,1713.8696922271315,25,13,253.09254242964056,60.185084859281204,0.8742160539269672,16.812470934731934,0.683076923076923,25.175804315074245,12.223787421230204,-6.709570213671199,64.07716446627535,8.88,0.8771495116720626,835.7229133107577,25.708957945694067,13.000000000000002,1,222,1713.8696922271315,253.09254242964056,60.185084859281204,25.175804315074245,12.223787421230204,64.07716446627535,835.7229133107577,0.054068759307931424,3.464572782661778,0.9392594906561043
182,2998,94704.6195394033,81,59,3404.6847852427536,215.36957048550678,0.8094170873429957,61.78326759824231,0.627327892864616,82.58173695644096,48.49481834249331,10.804388536824234,240.35028842544403,37.06172839506173,0.8805514134508176,13081.023355822052,81.39250123097136,55.86544434694053,1,2998,94704.6195394033,3404.6847852427536,215.36957048550678,82.58173695644096,48.49481834249331,240.35028842544403,13081.023355822052,0.05189700954323277,12.473461212134017,0.8960653714893037
183,78,445.7134577280519,11,11,91.65183128691378,33.30366257382757,0.680235273477576,9.965574970333758,0.6446280991735537,12.131335692863875,8.89219436064423,-56.99000635352069,35.970562748477136,6.076923076923077,0.8510468247581757,334.6262345354433,14.212489095475217,9.944879158359631,1,78,445.7134577280519,91.65183128691378,33.30366257382757,12.131335692863875,8.89219436064423,35.970562748477136,334.6262345354433,0.06028373306694604,2.168439802997028,0.9258588142393611
184,301,3033.9931052043426,24,18,317.3179852133241,63.63597042664814,0.7914695494568179,19.576646877473273,0.6967592592592593,25.14878984140681,15.371156621786556,20.371854270147594,67.35533905932736,11.538461538461538,0.948575290485492,1180.9440613736967,26.400187768027294,16.011183555492604,1,301,3033.9931052043426,317.3179852133241,63.63597042664814,25.14878984140681,15.371156621786556,67.35533905932736,1180.9440613736967,0.06634717599493746,4.4688365347678785,0.9447798988970546
185,315,2843.272251192662,33,15,340.04744942849794,74.094898856996,0.8832640973315521,20.026743534373637,0.6363636363636364,29.711165255759926,13.930846965619194,8.656195491087146,77.35533905932736,9.545454545454545,0.926341310688864,1149.2431327517334,33.955134131905226,15.0,1,315,2843.272251192662,340.04744942849794,74.094898856996,29.711165255759926,13.930846965619194,77.35533905932736,1149.2431327517334,0.05264170725596765,4.072117113447232,0.9578511290625876
186,176,1413.1930953398087,19,13,186.38407439572106,47.76814879144218,0.7633067838672871,14.96964127403822,0.7125506072874493,18.71122381596865,12.088127670630168,13.262166473549115,50.04163056034261,9.263157894736842,0.9442866863524287,696.0978429690905,19.416451177213347,12.613844441587954,1,176,1413.1930953398087,186.38407439572106,47.76814879144218,18.71122381596865,12.088127670630168,50.04163056034261,696.0978429690905,0.0702829145922928,3.517071646731629,0.9545681916547671
187,121,985.4128956759984,13,13,132.49314548331301,38.98629096662604,0.3252278980098853,12.412170838050638,0.7159763313609467,12.978932564175567,12.273341549894564,-28.98453794038879,41.21320343559643,8.714285714285714,0.9132547918506431,518.682846780981,14.317710801920647,12.446661960730133,1,121,985.4128956759984,132.49314548331301,38.98629096662604,12.978932564175567,12.273341549894564,41.21320343559643,518.682846780981,0.07123814868531979,2.9359523141433503,0.9459660428374522
188,183,1805.1067788751354,16,16,203.4888945388663,48.977789077732666,0.24721986550590339,15.26443044094783,0.71484375,15.765608079106045,15.276234301578024,-61.41083293481728,51.45584412271571,11.3125,0.899311976777421,814.5999946387923,17.88802838493026,15.393261052640561,1,183,1805.1067788751354,203.4888945388663,48.977789077732666,15.765608079106045,15.276234301578024,51.45584412271571,814.5999946387923,0.06911649009859093,3.5564473408223183,0.9518411351085176
189,560,6615.408730296706,43,19,589.721488806261,98.44297761252199,0.8944139699616077,26.702324712498182,0.6854345165238678,40.264277234768244,18.007796824129905,9.847625293886495,101.04772721475248,12.704545454545455,0.9496008041585452,2077.115356443682,44.6419011951517,19.000000000000004,1,560,6615.408730296706,589.721488806261,98.44297761252199,40.264277234768244,18.007796824129905,101.04772721475248,2077.115356443682,0.05484473312675083,5.541935632157817,0.9742225810116962
190,180,1688.867850692313,16,15,193.2255227365618,47.45104547312357,0.511978745883531,15.138795132120961,0.75,16.453174968079928,14.133246304319124,15.254810263245616,50.04163056034261,10.588235294117647,0.9315539554544608,777.533904035864,17.88802838493026,14.436501728243357,1,180,1688.867850692313,193.2255227365618,47.45104547312357,16.453174968079928,14.133246304319124,50.04163056034261,777.533904035864,0.07188025356029945,3.597005093248257,0.9482314013710007
191,209,1532.9663152579196,24,13,246.10783727397833,58.21567454795665,0.888125821629666,16.312788383647018,0.6698717948717948,25.32883169928334,11.641141105420592,1.460016768685307,63.11269837220809,8.708333333333334,0.8492212288523416,795.882433601432,24.51510087170013,12.738089814303269,1,209,1532.9663152579196,246.10783727397833,58.21567454795665,25.32883169928334,11.641141105420592,63.11269837220809,795.882433601432,0.05247020833691768,3.3115364322948033,0.9224082640965346
192,172,1178.0972450961724,22,11,182.67289534843832,51.34579069687665,0.87481305297093,14.798554040663838,0.7107438016528925,21.462858615799586,10.397910456984269,12.92079198877849,54.04163056034261,7.521739130434782,0.9415737330484615,651.1616942925309,23.086362319118006,11.0,1,172,1178.0972450961724,182.67289534843832,51.34579069687665,21.462858615799586,10.397910456984269,54.04163056034261,651.1616942925309,0.05889406868238307,3.182731501928789,0.9501154973394853
193,209,1803.4050828544407,20,14,220.6749013546079,52.3498027092159,0.7728582525054059,16.312788383647018,0.7464285714285714,20.64806435946256,13.102821758059054,-10.9289833107633,54.04163056034261,9.952380952380953,0.9470945663374413,815.9189804997432,21.189348593186438,13.895646122978508,1,209,1803.4050828544407,220.6749013546079,52.3498027092159,20.64806435946256,13.102821758059054,54.04163056034261,815.9189804997432,0.07156314159661663,3.8673888599018427,0.9686939895487123
194,128,903.7314866826637,15,10,133.85452599557473,40.70905199114947,0.7456573686182658,12.766152972845846,0.8533333333333334,15.789565289483463,10.52105416415316,1.334061571465611,42.72792206135786,8.533333333333333,0.9562620243728757,491.44913684688845,16.155397378997282,10.0,1,128,903.7314866826637,133.85452599557473,40.70905199114947,15.789565289483463,10.52105416415316,42.72792206135786,491.44913684688845,0.07011104238506559,2.99569915466964,0.9527505674788196
195,285,3312.2858544348383,22,19,303.9922318147624,60.984463629524825,0.4998333859764181,19.04923279949934,0.6818181818181818,20.68131229427453,17.912530820159912,29.11565948362903,65.01219330881975,12.909090909090908,0.9375239567755292,1219.3140423507446,23.08636231911801,18.536747104169702,1,285,3312.2858544348383,303.9922318147624,60.984463629524825,20.68131229427453,17.912530820159912,65.01219330881975,1219.3140423507446,0.06743032050670987,4.383793031657895,0.9380465498193166
196,3916,85626.42732231293,122,57,5274.786383026107,296.5727660522125,0.9472712506171633,70.61165666646617,0.5631291343111878,136.98962552114241,43.895968942878376,3.784149380799221,370.0609665440988,27.857122812350134,0.742399732546784,12554.04847369053,122.58601279414118,52.20042148664155,1,3916,85626.42732231293,5274.786383026107,296.5727660522125,136.98962552114241,43.895968942878376,370.0609665440988,12554.04847369053,0.028595396679721087,10.5820401340095,0.8014159634879271
197,6194,189214.55319124417,140,74,7491.933309581435,341.86661916286846,0.9117071648188093,88.80566277039769,0.5978764478764479,145.90251740344416,59.942686138855976,-0.03226619684321008,385.64675298172574,38.90719014339495,0.8267558911767797,19699.63003166434,140.28677530007255,72.01187086487394,1,6194,189214.55319124417,7491.933309581435,341.86661916286846,145.90251740344416,59.942686138855976,385.64675298172574,19699.63003166434,0.041647778673600935,16.061330614375766,0.8864760730374104
198,196,1513.7240602546817,21,12,205.33965755258288,51.67931510516568,0.8379837657072089,15.797308339337176,0.7777777777777778,21.456921089632043,11.708938002129392,10.986299845391102,53.798989873223334,9.238095238095237,0.9545160556713639,762.6662442542877,22.135305802822852,12.0,1,196,1513.7240602546817,205.33965755258288,51.67931510516568,21.456921089632043,11.708938002129392,53.798989873223334,762.6662442542877,0.06771857776938585,3.6431910796442764,0.9606001009860474
199,618,7600.036227809307,44,21,678.1292585322346,101.25851706446898,0.8977482164452218,28.05106127486678,0.6688311688311688,42.884377546593676,18.890952360012047,6.580871044432627,108.22539674441617,14.045454545454545,0.911330682497935,2292.1043830202752,44.281605712542294,21.0,1,618,7600.036227809307,678.1292585322346,101.25851706446898,42.884377546593676,18.890952360012047,108.22539674441617,2292.1043830202752,0.052763075475516924,5.710304776793395,0.9356262033725772
200,179,1646.8490489505493,18,14,188.5167351888759,47.03347037775181,0.5445036860309841,15.09668435477122,0.7103174603174603,16.626803175758695,13.945871644814018,-3.6147133027362486,48.87005768508881,10.0,0.9495178230232926,713.5475630250547,18.247693525833174,14.0,1,179,1646.8490489505493,188.5167351888759,47.03347037775181,16.626803175758695,13.945871644814018,48.87005768508881,713.5475630250547,0.07494925627145971,3.6627744774407405,0.9624189658385164
201,1277,22655.464521668888,63,30,1357.9065218449898,144.81304368997976,0.897766924662987,40.3227838650409,0.6756613756613756,61.25386312518694,26.980539715926508,6.944902191648026,155.4386001800126,20.285714285714285,0.9404181948142778,4723.3536237074795,63.28320043626592,29.3760526521064,1,1277,22655.464521668888,1357.9065218449898,144.81304368997976,61.25386312518694,26.980539715926508,155.4386001800126,4723.3536237074795,0.05285342604392442,8.215462558985434,0.9316414553545423
202,232,1783.1156303000066,28,13,253.7983911957512,62.59678239150251,0.8899402130920282,17.186959427966244,0.6373626373626373,25.84187895765003,11.785891932650724,10.593986601874349,64.2842712474619,8.285714285714286,0.9141113893864741,852.9172761185037,28.442857972676478,13.0,1,232,1783.1156303000066,253.7983911957512,62.59678239150251,25.84187895765003,11.785891932650724,64.2842712474619,852.9172761185037,0.05614079199075022,3.608969900380724,0.9737495841017872
203,207,2101.3327861698726,17,17,216.18784386632416,50.375687732648316,0.49344123965619263,16.23454913941803,0.7162629757785467,17.54774454202639,15.262662062157776,37.208720084216395,52.2842712474619,12.176470588235293,0.9575006452628979,913.4001398833148,18.357201896447368,15.685973787395428,1,207,2101.3327861698726,216.18784386632416,50.375687732648316,17.54774454202639,15.262662062157776,52.2842712474619,913.4001398833148,0.07572307248920902,3.9591256617170245,0.963496029125466
204,156,1339.8892667560467,14,17,179.4140477223248,46.82809544464963,0.5200260554293424,14.093451279891855,0.6554621848739496,15.61487294732887,13.337449936017265,78.66193731213315,50.8700576850888,9.235294117647058,0.8694971323618862,693.3436564105688,17.492852184722175,13.85957003053678,1,156,1339.8892667560467,179.4140477223248,46.82809544464963,15.61487294732887,13.337449936017265,50.8700576850888,693.3436564105688,0.060283733066946024,3.0666369785880394,0.9205433918423889
205,208,1550.1141751587636,23,12,234.03018492051962,57.060369841039275,0.8922211306590077,16.273715780512877,0.7536231884057971,24.8299234966403,11.213163046084404,4.128703846756366,61.248737341529164,9.043478260869565,0.8887742411118468,766.4187293027219,24.041611320208975,11.621986234397262,1,208,1550.1141751587636,234.03018492051962,57.060369841039275,24.8299234966403,11.213163046084404,61.248737341529164,766.4187293027219,0.05544585117144523,3.3959883750773656,0.9316170800855024
206,207,1571.4508252643943,23,13,237.09977223578332,57.19954447156656,0.894553860965016,16.23454913941803,0.6923076923076923,25.06475158459794,11.202945524565854,-4.374414118714,60.62741699796952,9.08695652173913,0.8730501849413391,809.7101448286778,23.53695327096633,12.564426576334553,1,207,1571.4508252643943,237.09977223578332,57.19954447156656,25.06475158459794,11.202945524565854,60.62741699796952,809.7101448286778,0.05631605365260861,3.4142968684767268,0.9434600268964491
207,152,1256.1134626603189,16,13,168.33357776601102,44.66715553202217,0.6237369650291622,13.911592676604096,0.7307692307692307,15.954102706623399,12.470274100430245,1.0101797909258892,47.38477631085023,9.5,0.9029689858507303,618.626970940449,17.08749452122703,13.0,1,152,1256.1134626603189,168.33357776601102,44.66715553202217,15.954102706623399,12.470274100430245,47.38477631085023,618.626970940449,0.06769645365795023,3.20778131361981,0.9426478082116476
208,706,9411.164392603821,45,24,765.727399678583,106.4547993571664,0.8979210379896123,29.98177977677484,0.6537037037037037,45.5617582698161,20.0543074202952,-12.627024767936092,117.29646455628166,15.688888888888888,0.9219991348048224,2775.0460307758813,45.89050421353378,21.896500056924882,1,706,9411.164392603821,765.727399678583,106.4547993571664,45.5617582698161,20.0543074202952,117.29646455628166,2775.0460307758813,0.051313880284925194,6.0189367400860085,0.9075704008630782
209,214,2108.2704699465503,19,15,222.0315847401777,52.06316948035533,0.6455708158236068,16.50676414605009,0.7508771929824561,19.131532103332713,14.610758980417883,-18.839513878524713,53.45584412271571,11.263157894736842,0.9638268368458646,887.4703757823853,20.124031933046542,15.0,1,214,2108.2704699465503,222.0315847401777,52.06316948035533,19.131532103332713,14.610758980417883,53.45584412271571,887.4703757823853,0.07488992394976864,4.003304101020866,0.9739471957609855
210,161,1195.506904384816,19,12,175.39265407152695,48.78530814305392,0.7978832287256642,14.317526556719258,0.706140350877193,19.106694280300257,11.517745321095862,-14.287192034355499,51.79898987322333,8.1,0.9179403826932371,644.2030798497967,21.02341230936264,12.0,1,161,1195.506904384816,175.39265407152695,48.78530814305392,19.106694280300257,11.517745321095862,51.79898987322333,644.2030798497967,0.060004427240994036,3.108168719004816,0.9418196814736095
211,164,1432.828049424745,18,14,178.1268719762289,48.2537439524578,0.6556424722106787,14.450303987687134,0.6507936507936508,17.166646400709595,12.962045203591991,14.620303339192645,50.62741699796952,9.222222222222221,0.9206920785196625,726.6204858657094,18.680897305974735,14.0,1,164,1432.828049424745,178.1268719762289,48.2537439524578,17.166646400709595,12.962045203591991,50.62741699796952,726.6204858657094,0.06398413563267627,3.239351515930142,0.9531148696445068
212,280,2468.3755278642802,29,13,296.99204412584174,66.98408825168345,0.8811033388005961,18.881394877652593,0.7427055702917772,27.718641488944286,13.108804846125677,3.5213175176078266,69.42031021678297,9.724137931034482,0.9427861976038595,1033.4113361318066,29.613750566186923,13.000000000000002,1,280,2468.3755278642802,296.99204412584174,66.98408825168345,27.718641488944286,13.108804846125677,69.42031021678297,1033.4113361318066,0.05810117712123009,4.033401739716046,0.9649062074558327
213,522,5158.49513719444,48,18,590.392207869826,103.78441573965286,0.9419320494254022,25.780439141949365,0.6041666666666666,45.36471586471351,15.233631961554881,10.221027672799664,110.5685424949238,10.895833333333334,0.8841580106272242,1906.0574774670886,48.66051606888846,17.23761474939351,1,522,5158.49513719444,590.392207869826,103.78441573965286,45.36471586471351,15.233631961554881,110.5685424949238,1906.0574774670886,0.04269798038801504,4.721053458979664,0.9386432469652712
214,2876,105599.79376174661,58,65,3010.933159326662,195.86631865332498,0.5490735734794948,60.513113708173435,0.7628647214854112,66.4339090301119,55.52373515080065,-69.82811543655754,211.7228714274745,43.31818181818182,0.955185601211806,12213.599404272825,69.0795381210881,58.0,1,2876,105599.79376174661,3010.933159326662,195.86631865332498,66.4339090301119,55.52373515080065,211.7228714274745,12213.599404272825,0.064158371364341,13.583794611368528,0.9251070388983405
215,236,2520.604505730211,19,16,241.65987650288199,53.31975300576396,0.5123628704152547,17.334489682638438,0.7763157894736842,18.78529856517458,16.13223308789504,-0.031403930002014135,54.2842712474619,12.421052631578947,0.9765791633067623,926.4011683760086,19.9241757758576,16.0,1,236,2520.604505730211,241.65987650288199,53.31975300576396,18.78529856517458,16.13223308789504,54.2842712474619,926.4011683760086,0.08008736024632877,4.3474839871049085,0.9822320863938457
216,246,1969.1240953313024,27,14,265.2543511692597,62.5087023385192,0.8906708437108206,17.697935698969246,0.6507936507936508,26.593651348365952,12.090769240498837,-15.574699854441548,65.11269837220809,8.821428571428571,0.9274117424110664,941.9753924201152,28.15920204878385,13.530038092763064,1,246,1969.1240953313024,265.2543511692597,62.5087023385192,26.593651348365952,12.090769240498837,65.11269837220809,941.9753924201152,0.05802347299974685,3.778064895940477,0.9600078617721617
217,5075,112952.46017161164,159,77,7129.632265660001,374.2645313200052,0.9594234283671143,80.38464212479242,0.4145225843339051,183.0525640391612,51.61520300703374,15.175888728527013,414.6173157302028,28.35449969348016,0.7118179186385006,16177.405988137189,166.64704713092135,58.39885818202298,1,5075,112952.46017161164,7129.632265660001,374.2645313200052,183.0525640391612,51.61520300703374,414.6173157302028,16177.405988137189,0.029521687266412536,12.240202730226473,0.9026746281950855
218,251,2090.0754124945097,25,15,300.4723050126592,63.944610025318255,0.8872795127925476,17.876888032555495,0.6693333333333333,27.73406296661519,12.791840587920548,5.2220125644683435,70.76955262170047,10.04,0.835351530948668,1022.786080460209,25.708957945694067,14.59846811751619,1,251,2090.0754124945097,300.4723050126592,63.944610025318255,27.73406296661519,12.791840587920548,70.76955262170047,1022.786080460209,0.050116510121208775,3.546723000238869,0.9035610323430328
219,261,2949.8246020269157,20,17,270.5987710738875,56.197542147775,0.5162815713104514,18.229523339239496,0.7676470588235295,19.76318754592209,16.925567417586393,2.158917064128673,58.2842712474619,13.05,0.964527661985329,1037.9069505592652,20.615524003518267,17.0,1,261,2949.8246020269157,270.5987710738875,56.197542147775,19.76318754592209,16.925567417586393,58.2842712474619,1037.9069505592652,0.07683122647466308,4.478052044124438,0.9641973888490925
220,455,7210.216939376373,25,23,470.4455455939273,74.89109118785461,0.2537017655611794,24.069150231250354,0.7913043478260869,24.532151966917947,23.729521023013575,0.00011456635434115015,77.35533905932738,18.2,0.9671682605168944,1852.5757110013076,26.07592781470624,23.0,1,455,7210.216939376373,470.4455455939273,74.89109118785461,24.532151966917947,23.729521023013575,77.35533905932738,1852.5757110013076,0.07603802159195325,5.8819469416459995,0.9681437907009519
221,251,505.92134963744576,107,5,371.74895590823894,212.49791181646978,0.9996417801836307,17.876888032555495,0.4691588785046729,112.66650593860285,3.01540555522222,-0.0842963445276581,202.55634918610406,2.669322709163347,0.6751868324331107,815.3233901343673,107.00115578817115,5.000000000000001,1,251,505.92134963744576,371.74895590823894,212.49791181646978,112.66650593860285,3.01540555522222,202.55634918610406,815.3233901343673,0.006117612996977018,1.2391613544011255,1.0490804789398709
222,149,1315.6728233846254,14,14,161.4241759452441,43.84835189048818,0.40239782618286973,13.773623058786647,0.7602040816326531,14.666625610709591,13.426780998922581,-68.54755428741699,45.59188309203678,9.933333333333334,0.9230339825339519,659.0011672111888,16.64313926637118,14.0,1,149,1315.6728233846254,161.4241759452441,43.84835189048818,14.666625610709591,13.426780998922581,45.59188309203678,659.0011672111888,0.07168218051325217,3.2681255937424702,0.961757859441144
223,524,8927.228224257096,26,26,540.5737124395482,80.14742487909676,0.23310735465085478,25.829779740470595,0.7751479289940828,26.237650537978027,25.51482968956594,18.195051729771563,83.59797974644667,19.444444444444443,0.9693405134986071,2202.70563031981,27.45900858797016,25.94812735895517,1,524,8927.228224257096,540.5737124395482,80.14742487909676,26.237650537978027,25.51482968956594,83.59797974644667,2202.70563031981,0.07497901355632347,6.26809405669008,0.9587244227932844
224,188,1344.8634551242305,23,11,202.93925268009804,53.87850536019597,0.8798185530981281,15.471555655790098,0.7430830039525692,22.666518165538026,10.773616013928926,-2.6637710137697326,57.21320343559643,8.173913043478262,0.9263855933102926,695.626674846359,23.53695327096633,11.0,1,188,1344.8634551242305,202.93925268009804,53.87850536019597,22.666518165538026,10.773616013928926,57.21320343559643,695.626674846359,0.057433504764133794,3.285954792089683,0.9417145365902427
225,138,1039.7362686443219,16,13,161.79030722217274,45.58061444434548,0.6319499161479638,13.255453865237978,0.6634615384615384,15.861086991125662,12.292488784186332,19.775983692192455,49.834523779156065,8.625,0.8529559178752065,610.3318947276413,17.88802838493026,12.683513962696559,1,138,1039.7362686443219,161.79030722217274,45.58061444434548,15.861086991125662,12.292488784186332,49.834523779156065,610.3318947276413,0.05556719334148816,2.769164617917354,0.9146393100160447
226,650,7741.931495996447,47,20,693.0716527852035,106.14330557040662,0.9251790121871205,28.76813695875796,0.6914893617021277,46.99701080113016,17.83682346278707,8.108472959929315,111.49747468305833,13.893617021276595,0.9378539684719263,2408.374413254871,47.675149812909225,19.23274284991316,1,650,7741.931495996447,693.0716527852035,106.14330557040662,46.99701080113016,17.83682346278707,111.49747468305833,2408.374413254871,0.05228574426652186,5.829728447641383,0.9519794584776793
227,253,2320.066174676062,27,18,298.12302161885816,67.24604323771645,0.8212549311841292,17.94796937867892,0.5205761316872428,25.731049985774483,14.681144508470704,-21.492875781307177,74.11879502661797,9.333333333333334,0.8486429482237482,1023.2337837682559,27.784609690826528,16.452972238222248,1,253,2320.066174676062,298.12302161885816,67.24604323771645,25.731049985774483,14.681144508470704,74.11879502661797,1023.2337837682559,0.04605362504030186,3.413439194594855,0.907273832683959
228,154,1263.8365446003936,16,12,168.06440754332064,45.12881508664127,0.6573913230273267,14.002817212590296,0.8020833333333334,16.30586479201026,12.287274091349653,3.759148686350386,48.59188309203678,9.625,0.9163153712977843,616.8512639107629,17.492852184722175,12.0,1,154,1263.8365446003936,168.06440754332064,45.12881508664127,16.30586479201026,12.287274091349653,48.59188309203678,616.8512639107629,0.06522187224869039,3.1692535913521214,0.9287315538104133
229,221,1652.4777357882313,27,11,236.22028000567323,60.44056001134635,0.8975076242931226,16.774562271083887,0.7441077441077442,25.496220881325407,11.243806361122585,3.7651749070721507,61.248737341529164,8.185185185185185,0.9355674288197962,798.3099810350836,27.16567656474634,11.0,1,221,1652.4777357882313,236.22028000567323,60.44056001134635,25.496220881325407,11.243806361122585,61.248737341529164,798.3099810350836,0.058911216869660554,3.608237648519701,0.9868049960658563
230,253,2882.9348584442337,18,18,262.1005407098918,55.2010814197837,0.2439013178402218,17.94796937867892,0.7808641975308642,18.281665829248936,17.729560531200736,39.296810768507214,57.4558441227157,12.45,0.9652784359572734,1073.3280606592307,19.849411080218175,18.0,1,253,2882.9348584442337,262.1005407098918,55.2010814197837,18.281665829248936,17.729560531200736,57.4558441227157,1073.3280606592307,0.076639401065154,4.40338148125778,0.9607565994833142
231,268,2259.5905160944585,27,15,311.7997470872478,66.59949417449559,0.884404027502965,18.47236308621676,0.6617283950617284,27.804321724205156,12.976891349971643,8.904266355950767,72.11269837220809,10.307692307692308,0.8595260339483478,1036.898087334424,27.657698075264538,13.717000266517607,1,268,2259.5905160944585,311.7997470872478,66.59949417449559,27.804321724205156,12.976891349971643,72.11269837220809,1036.898087334424,0.051536070398381865,3.716405099927394,0.9235473873234334
232,5915,167028.63795278742,143,67,7134.593711869642,340.1874237392792,0.9309575705780881,86.78255531561909,0.6173677069199457,149.64825069462964,54.6406733201738,0.6121406481136944,393.06096654409873,35.96708957635601,0.8290591221977175,18801.376845000803,144.0058785225966,65.70445183496874,1,5915,167028.63795278742,7134.593711869642,340.1874237392792,149.64825069462964,54.6406733201738,393.06096654409873,18801.376845000803,0.03828555202939427,15.048556085348093,0.865482590984044
233,201,1729.0540567194826,21,13,212.1324317986358,51.26486359727157,0.7753350645000201,15.99753570059363,0.7362637362637363,20.21257860918243,12.765256185055934,-4.047153150474244,53.45584412271571,9.666666666666666,0.9475213115493668,776.2645332347583,21.213148746453175,13.000000000000002,1,201,1729.0540567194826,212.1324317986358,51.26486359727157,20.21257860918243,12.765256185055934,53.45584412271571,776.2645332347583,0.07034053604627802,3.7601127303981037,0.9590132648468814
234,213,1984.7011589053518,20,14,222.38837793789116,51.776755875782406,0.7056739378810135,16.46815177937675,0.7607142857142857,19.619583921090136,13.901195774995266,9.794410885196953,54.04163056034261,10.7,0.957783864314559,832.059208157786,20.615524003518267,14.0,1,213,1984.7011589053518,222.38837793789116,51.776755875782406,19.619583921090136,13.901195774995266,54.04163056034261,832.059208157786,0.07293277110085811,3.9414058715746054,0.9580901860088907
